item,cluster
Appingedam,0
Bedum,0
Ten Boer,0
Delfzijl,0
Groningen,0
Grootegast,0
Stein,1
Vaals,1
Venlo,1
Haren,0
Leek,0
Loppersum,0
Marum,0
Almere,1
Voerendaal,1
Stadskanaal,0
Veendam,0
Zeewolde,1
Winsum,0
Zuidhorn,0
Dongeradeel,0
Achtkarspelen,0
Ameland,0
Valkenburg aan de Geul,1
Arnhem,1
Harlingen,0
Heerenveen,0
Kollumerland en Nieuwkruisland,0
Leeuwarden,0
Ooststellingwerf,0
Opsterland,0
Schiermonnikoog,0
Smallingerland,0
Terschelling,0
Vlieland,2
Weststellingwerf,0
Assen,0
Coevorden,0
Emmen,0
Hoogeveen,0
Meppel,0
Almelo,0
Borne,0
Dalfsen,0
Deventer,0
Cromstrijen,1
Enschede,0
Barneveld,1
Haaksbergen,0
Hardenberg,0
Hellendoorn,0
Heemstede,1
Diemen,1
Hengelo,0
Harderwijk,1
Kampen,0
Losser,0
Noordoostpolder,0
Haarlemmerliede en Spaarnwoude,1
Oldenzaal,0
Ommen,0
Raalte,0
Staphorst,0
Tubbergen,0
Urk,0
Weert,1
Wierden,0
Zwolle,0
Aalten,1
Apeldoorn,0
Beuningen,1
Brummen,0
Buren,1
Culemborg,1
Doesburg,1
Doetinchem,1
Druten,1
Lelystad,1
Horst aan de Maas,1
Oude IJsselstreek,1
Utrechtse Heuvelrug,1
Oost Gelre,1
Koggenland,1
Hattem,0
Duiven,1
Ede,1
Elburg,0
Rozendaal,1
Epe,0
Ermelo,1
Geldermalsen,1
Westervoort,1
Heerde,0
Heumen,1
Lochem,0
Zutphen,0
Maasdriel,1
Nijkerk,1
Nijmegen,1
Oldebroek,0
Putten,1
Renkum,1
Rheden,1
Bunschoten,1
Scherpenzeel,1
Tiel,1
Voorst,0
Wageningen,1
Winterswijk,1
Wijchen,1
Zaltbommel,1
Zevenaar,1
Nunspeet,0
Dronten,0
Neerijnen,1
Amersfoort,1
Baarn,1
De Bilt,1
Bunnik,1
Eemnes,1
Houten,1
Leusden,1
Lopik,1
Montfoort,1
Renswoude,1
Steenwijkerland,0
Rhenen,1
Soest,1
Utrecht,1
Veenendaal,1
Woudenberg,1
Cranendonck,1
Moerdijk,1
Echt-Susteren,1
Sluis,1
Drimmelen,1
Wijk bij Duurstede,1
IJsselstein,1
Zeist,1
Nieuwegein,1
Aalsmeer,1
Alkmaar,1
Blaricum,1
Amstelveen,1
Amsterdam,1
Beemster,1
Bergen (NH.),1
Beverwijk,1
Bladel,1
Gulpen-Wittem,1
Tynaarlo,0
Eijsden-Margraten,1
Stichtse Vecht,1
Midden-Drenthe,0
Overbetuwe,1
Hof van Twente,0
Neder-Betuwe,1
Geldrop-Mierlo,1
Olst-Wijhe,0
Dinkelland,0
Bloemendaal,1
Goeree-Overflakkee,1
Castricum,1
Edam-Volendam,1
Enkhuizen,1
Haarlem,1
Haarlemmermeer,1
Heemskerk,1
Heerhugowaard,1
Hoorn,1
Heiloo,1
Den Helder,1
Hilversum,1
Papendrecht,1
Huizen,1
Landsmeer,1
Langedijk,1
Laren,1
Purmerend,1
Medemblik,1
Oostzaan,1
Opmeer,1
Ouder-Amstel,1
Schagen,1
Texel,1
Uitgeest,1
Uithoorn,1
Velsen,1
Krimpenerwaard,1
De Fryske Marren,0
Midden-Groningen,0
Weesp,1
Zandvoort,1
Barendrecht,1
Zaanstad,1
Alblasserdam,1
Nissewaard,1
Montferland,1
Drechterland,1
Alphen aan den Rijn,1
Brielle,1
Capelle aan den IJssel,1
Delft,1
Dordrecht,1
Gorinchem,1
Gouda,1
's-Gravenhage,1
Hardinxveld-Giessendam,1
Hillegom,1
Hellevoetsluis,1
Hendrik-Ido-Ambacht,1
Stede Broec,1
Katwijk,1
Krimpen aan den IJssel,1
Leerdam,1
Leiden,1
Leiderdorp,1
Lisse,1
Maassluis,1
Nieuwkoop,1
Noordwijk,1
Noordwijkerhout,1
Oegstgeest,1
Oud-Beijerland,1
Binnenmaas,1
Korendijk,1
Oudewater,1
Rijswijk,1
Ridderkerk,1
Rotterdam,1
Schiedam,1
Sliedrecht,1
Albrandswaard,1
Westvoorne,1
Strijen,1
Zwijndrecht,1
Vianen,1
Vlaardingen,1
Voorschoten,1
Waddinxveen,1
Wassenaar,1
Woerden,1
Zoetermeer,1
Zoeterwoude,1
Borsele,1
Goes,1
Kapelle,1
West Maas en Waal,1
Hulst,1
Reimerswaal,1
Tholen,1
Middelburg,1
Giessenlanden,1
Zederik,1
Terneuzen,1
Pekela,0
Reusel-De Mierden,1
Roerdalen,1
Roosendaal,1
Veere,1
Vlissingen,1
Maasgouw,1
Eemsmond,0
Gemert-Bakel,1
Halderberge,1
Lingewaal,1
De Ronde Venen,1
Tytsjerksteradiel,0
Aalburg,1
Asten,1
Baarle-Nassau,1
Bergen op Zoom,1
Best,1
Boekel,1
Boxmeer,1
Boxtel,1
Breda,1
Deurne,1
Dongen,1
Eersel,1
Eindhoven,1
Etten-Leur,1
Schouwen-Duiveland,1
Aa en Hunze,0
Geertruidenberg,1
Gilze en Rijen,1
Goirle,1
Grave,1
Haaren,1
Helmond,1
's-Hertogenbosch,1
Heusden,1
Hilvarenbeek,1
Loon op Zand,1
Sint-Michielsgestel,1
Mill en Sint Hubert,1
"Nuenen, Gerwen en Nederwetten",1
Oirschot,1
Oisterwijk,1
Oosterhout,1
Oss,1
Rucphen,1
Someren,1
Son en Breugel,1
Nederweert,1
Borger-Odoorn,0
Steenbergen,1
Waterland,1
Tilburg,1
Uden,1
Valkenswaard,1
Cuijk,1
Veldhoven,1
Vught,1
Landerd,1
De Wolden,0
Lansingerland,1
Leudal,1
Noord-Beveland,1
Wijdemeren,1
Noordenveld,0
Twenterand,0
Westerveld,0
Waalre,1
Sint Anthonis,1
Waalwijk,1
Werkendam,1
Woensdrecht,1
Woudrichem,1
Zundert,1
Onderbanken,1
Wormerland,1
Brunssum,1
Landgraaf,1
Beek,1
Mook en Middelaar,1
Beesel,1
Bergen (L.),1
Gennep,1
Heerlen,1
Kerkrade,1
Maastricht,1
Meerssen,1
Nuth,1
Roermond,1
Schinnen,1
Simpelveld,1
Venray,1
Teylingen,1
Heeze-Leende,1
Laarbeek,1
De Marne,0
Lingewaard,1
Bernheze,1
Ferwerderadiel,0
Alphen-Chaam,1
Bergeijk,1
Rijssen-Holten,0
Westland,1
Midden-Delfland,1
Berkelland,0
Bronckhorst,1
Sittard-Geleen,1
Kaag en Braassem,1
Dantumadiel,0
Zuidplas,1
Peel en Maas,1
Oldambt,0
Zwartewaterland,0
Súdwest-Fryslân,0
Bodegraven-Reeuwijk,1
Hollands Kroon,1
Leidschendam-Voorburg,1
Pijnacker-Nootdorp,1
Molenwaard,1
Gooise Meren,1
Berg en Dal,1
Meierijstad,1
Waadhoeke,0
Westerwolde,0
