name,susceptible,exposed,infected_tested,infected_nottested,removed_tested,removed_nottested
Leusden,29670.290565976666,1.535363633237865,0.09539425888066201,1.3355196243292684,0.1162104337924198,1.6269460730938778
Lopik,14207.64919535945,0.7871040394810415,0.04764631956036373,0.6670484738450921,0.056600387177330305,0.792405420482624
Montfoort,13857.650501578622,0.7954927856010463,0.04771665499783499,0.66803316996969,0.05588372072061034,0.7823720900885449
Renswoude,5099.178821231432,0.2692555233840732,0.016665381953128104,0.23331534734379344,0.020129501059117507,0.2818130148276452
Steenwijkerland,43443.29428743663,2.1495843543020334,0.13565270153485756,1.8991378214880057,0.16808917906983542,2.3532485069776956
Rhenen,19226.714002173834,1.115953457166019,0.06679715967926952,0.9351602355097732,0.07787246492081656,1.0902145088914317
Soest,45862.97896942431,2.243485848302112,0.14185197418898507,1.9859276386457911,0.17665100763693534,2.473114106917095
Utrecht,342962.3960664628,19.381249231911433,1.1700823770340434,16.38115327847661,1.3780965766550173,19.29335207317024
Veenendaal,64270.530080252625,2.9534359592618205,0.1909329849977874,2.6730617899690245,0.24349926754308182,3.4089897456031455
Woudenberg,12697.917330738186,0.6913155090078759,0.042267520012203685,0.5917452801708516,0.050489396841677296,0.7068515557834822
Cranendonck,20671.9797522137,0.9329564968968334,0.060969510047393316,0.8535731406635065,0.07818324257915646,1.0945653961081905
Moerdijk,36923.41127650499,2.277513960141105,0.1344541583353983,1.8823582166955763,0.15295981065615247,2.1414373491861345
Echt-Susteren,31809.956522984696,1.6366474450596002,0.10233754748951233,1.4327256648531725,0.1247844238600554,1.7469819340407753
Sluis,23652.004807330504,0.829251117948157,0.059974770456489045,0.8396467863908468,0.08442133298001664,1.1818986617202332
Drimmelen,26865.865832371266,1.3226589465413958,0.08362130884299503,1.1706983238019306,0.10381260330330855,1.4533764462463201
Wijk bij Duurstede,23501.51307894454,1.0952839582828153,0.07025102546868588,0.9835143565616022,0.08919144767652007,1.2486802674712811
IJsselstein,34204.84659264378,1.6367252079121322,0.10385601086313043,1.4539841520838257,0.13058946569098762,1.8282525196738266
Zeist,62809.91544334993,3.31592641721152,0.20421670272903436,2.8590338382064813,0.24702531279540163,3.4583543791356233
Nieuwegein,61853.65730036589,3.989843017630147,0.23126214903574166,3.2376700865003833,0.25892829206292456,3.6249960888809447
Aalsmeer,31359.243482303486,2.032643564237852,0.11718600997902706,1.6406041397063789,0.13107226550619264,1.835011717086697
Alkmaar,108362.9005280682,5.562581074677551,0.3460727170247264,4.845018038346169,0.4230533401177703,5.922746761648782
Blaricum,10198.098294268999,0.674552407382331,0.03878930854482509,0.5430503196275513,0.04302091302970934,0.6022927824159309
Amstelveen,89275.24071043127,4.9361614761158545,0.29922301934119333,4.189122270776707,0.3556521868327552,4.979130615658572
Amsterdam,844730.4027689891,38.995704215869424,2.509261327923123,35.129658590923725,3.197507125081436,44.76509975114011
Beemster,9207.95739299264,0.7724525138594327,0.04207764047781433,0.5890869666894005,0.04259932575539999,0.5963905605755999
Bergen (NH.),29840.176653958522,1.5888441959775896,0.09779531316269068,1.3691343842776695,0.1178381432038231,1.6497340048535232
Beverwijk,40697.9006547096,2.436107691777878,0.14445601239552333,2.0223841735373265,0.16642649418036987,2.329970918525179
Bladel,20071.72082277919,1.0829171156048154,0.06662633287478405,0.9327686602469768,0.0797910074722329,1.1170741046112607
Gulpen-Wittem,14352.732956124579,0.7339600168863383,0.045994166298317374,0.6439183281764433,0.05621142427056029,0.786959939787844
Tynaarlo,33274.336440580664,1.9172967223561577,0.11516138571780242,1.6122594000492338,0.1345894607479925,1.8842524504718952
Eijsden-Margraten,25291.232993187252,1.1752117399135116,0.07621341810936647,1.0669878535311306,0.09657292007971682,1.3520208811160355
Stichtse Vecht,64449.2751019969,3.597830541215685,0.21755209130692799,3.045729278296992,0.25758573948576946,3.606200352800772
Midden-Drenthe,33394.73341023583,1.7063484879547186,0.10676100289854742,1.4946540405796638,0.13058841551595177,1.828237817223325
Overbetuwe,47397.143487985486,2.62208985588795,0.15955711073649703,2.2337995503109584,0.1894043665060934,2.6516611310853087
Hof van Twente,35009.693175633154,1.6745928237594263,0.10746129676461996,1.5044581547046796,0.13468747277445298,1.8856246188423418
Neder-Betuwe,23300.880158359352,1.423989969816988,0.0838628997160246,1.1740805960243446,0.09586054500614095,1.3420476300859732
Geldrop-Mierlo,39064.157239881955,1.8333964594657255,0.11808117061979233,1.6531363886770924,0.14920973995235287,2.08893635933294
Olst-Wijhe,17952.16815163869,0.9171864450826885,0.05741912239847177,0.8038677135786049,0.07022500534963766,0.9831500748949272
