item,cluster
Appingedam,0
Bedum,0
Ten Boer,0
Delfzijl,0
Groningen,0
Grootegast,0
Stein,1
Vaals,1
Venlo,1
Haren,0
Leek,0
Loppersum,0
Marum,0
Almere,2
Voerendaal,1
Stadskanaal,0
Veendam,0
Zeewolde,2
Winsum,0
Zuidhorn,0
Dongeradeel,0
Achtkarspelen,0
Ameland,0
Valkenburg aan de Geul,1
Arnhem,3
Harlingen,0
Heerenveen,0
Kollumerland en Nieuwkruisland,0
Leeuwarden,0
Ooststellingwerf,0
Opsterland,0
Schiermonnikoog,0
Smallingerland,0
Terschelling,0
Vlieland,2
Weststellingwerf,0
Assen,0
Coevorden,0
Emmen,0
Hoogeveen,0
Meppel,0
Almelo,3
Borne,3
Dalfsen,0
Deventer,3
Cromstrijen,4
Enschede,3
Barneveld,3
Haaksbergen,3
Hardenberg,0
Hellendoorn,3
Heemstede,2
Diemen,2
Hengelo,3
Harderwijk,0
Kampen,0
Losser,3
Noordoostpolder,0
Haarlemmerliede en Spaarnwoude,2
Oldenzaal,3
Ommen,0
Raalte,0
Staphorst,0
Tubbergen,3
Urk,0
Weert,1
Wierden,3
Zwolle,0
Aalten,3
Apeldoorn,3
Beuningen,3
Brummen,3
Buren,2
Culemborg,2
Doesburg,3
Doetinchem,3
Druten,3
Lelystad,2
Horst aan de Maas,1
Oude IJsselstreek,3
Utrechtse Heuvelrug,2
Oost Gelre,3
Koggenland,2
Hattem,0
Duiven,3
Ede,3
Elburg,0
Rozendaal,3
Epe,3
Ermelo,0
Geldermalsen,2
Westervoort,3
Heerde,0
Heumen,3
Lochem,3
Zutphen,3
Maasdriel,1
Nijkerk,2
Nijmegen,3
Oldebroek,0
Putten,2
Renkum,3
Rheden,3
Bunschoten,2
Scherpenzeel,3
Tiel,2
Voorst,3
Wageningen,3
Winterswijk,3
Wijchen,3
Zaltbommel,1
Zevenaar,3
Nunspeet,0
Dronten,0
Neerijnen,2
Amersfoort,2
Baarn,2
De Bilt,2
Bunnik,2
Eemnes,2
Houten,2
Leusden,2
Lopik,2
Montfoort,2
Renswoude,3
Steenwijkerland,0
Rhenen,3
Soest,2
Utrecht,2
Veenendaal,3
Woudenberg,2
Cranendonck,1
Moerdijk,4
Echt-Susteren,1
Sluis,4
Drimmelen,4
Wijk bij Duurstede,2
IJsselstein,2
Zeist,2
Nieuwegein,2
Aalsmeer,2
Alkmaar,2
Blaricum,2
Amstelveen,2
Amsterdam,2
Beemster,2
Bergen (NH.),2
Beverwijk,2
Bladel,1
Gulpen-Wittem,1
Tynaarlo,0
Eijsden-Margraten,1
Stichtse Vecht,2
Midden-Drenthe,0
Overbetuwe,3
Hof van Twente,3
Neder-Betuwe,3
Geldrop-Mierlo,1
Olst-Wijhe,0
Dinkelland,3
Bloemendaal,2
Goeree-Overflakkee,4
Castricum,2
Edam-Volendam,2
Enkhuizen,2
Haarlem,2
Haarlemmermeer,2
Heemskerk,2
Heerhugowaard,2
Hoorn,2
Heiloo,2
Den Helder,2
Hilversum,2
Papendrecht,4
Huizen,2
Landsmeer,2
Langedijk,2
Laren,2
Purmerend,2
Medemblik,2
Oostzaan,2
Opmeer,2
Ouder-Amstel,2
Schagen,2
Texel,2
Uitgeest,2
Uithoorn,2
Velsen,2
Krimpenerwaard,4
De Fryske Marren,0
Midden-Groningen,0
Weesp,2
Zandvoort,2
Barendrecht,4
Zaanstad,2
Alblasserdam,4
Nissewaard,4
Montferland,3
Drechterland,2
Alphen aan den Rijn,4
Brielle,4
Capelle aan den IJssel,4
Delft,4
Dordrecht,4
Gorinchem,4
Gouda,4
's-Gravenhage,4
Hardinxveld-Giessendam,4
Hillegom,2
Hellevoetsluis,4
Hendrik-Ido-Ambacht,4
Stede Broec,2
Katwijk,4
Krimpen aan den IJssel,4
Leerdam,2
Leiden,4
Leiderdorp,4
Lisse,2
Maassluis,4
Nieuwkoop,2
Noordwijk,2
Noordwijkerhout,2
Oegstgeest,4
Oud-Beijerland,4
Binnenmaas,4
Korendijk,4
Oudewater,2
Rijswijk,4
Ridderkerk,4
Rotterdam,4
Schiedam,4
Sliedrecht,4
Albrandswaard,4
Westvoorne,4
Strijen,4
Zwijndrecht,4
Vianen,2
Vlaardingen,4
Voorschoten,4
Waddinxveen,4
Wassenaar,4
Woerden,2
Zoetermeer,4
Zoeterwoude,4
Borsele,4
Goes,4
Kapelle,4
West Maas en Waal,3
Hulst,4
Reimerswaal,4
Tholen,4
Middelburg,4
Giessenlanden,4
Zederik,2
Terneuzen,4
Pekela,0
Reusel-De Mierden,1
Roerdalen,1
Roosendaal,4
Veere,4
Vlissingen,4
Maasgouw,1
Eemsmond,0
Gemert-Bakel,1
Halderberge,4
Lingewaal,2
De Ronde Venen,2
Tytsjerksteradiel,0
Aalburg,1
Asten,1
Baarle-Nassau,4
Bergen op Zoom,4
Best,1
Boekel,1
Boxmeer,3
Boxtel,1
Breda,4
Deurne,1
Dongen,1
Eersel,1
Eindhoven,1
Etten-Leur,4
Schouwen-Duiveland,4
Aa en Hunze,0
Geertruidenberg,4
Gilze en Rijen,1
Goirle,1
Grave,3
Haaren,1
Helmond,1
's-Hertogenbosch,1
Heusden,1
Hilvarenbeek,1
Loon op Zand,1
Sint-Michielsgestel,1
Mill en Sint Hubert,3
"Nuenen, Gerwen en Nederwetten",1
Oirschot,1
Oisterwijk,1
Oosterhout,4
Oss,1
Rucphen,4
Someren,1
Son en Breugel,1
Nederweert,1
Borger-Odoorn,0
Steenbergen,4
Waterland,2
Tilburg,1
Uden,1
Valkenswaard,1
Cuijk,3
Veldhoven,1
Vught,1
Landerd,1
De Wolden,0
Lansingerland,4
Leudal,1
Noord-Beveland,4
Wijdemeren,2
Noordenveld,0
Twenterand,3
Westerveld,0
Waalre,1
Sint Anthonis,3
Waalwijk,1
Werkendam,4
Woensdrecht,4
Woudrichem,4
Zundert,4
Onderbanken,1
Wormerland,2
Brunssum,1
Landgraaf,1
Beek,1
Mook en Middelaar,3
Beesel,1
Bergen (L.),3
Gennep,3
Heerlen,1
Kerkrade,1
Maastricht,1
Meerssen,1
Nuth,1
Roermond,1
Schinnen,1
Simpelveld,1
Venray,1
Teylingen,2
Heeze-Leende,1
Laarbeek,1
De Marne,0
Lingewaard,3
Bernheze,1
Ferwerderadiel,0
Alphen-Chaam,4
Bergeijk,1
Rijssen-Holten,3
Westland,4
Midden-Delfland,4
Berkelland,3
Bronckhorst,3
Sittard-Geleen,1
Kaag en Braassem,2
Dantumadiel,0
Zuidplas,4
Peel en Maas,1
Oldambt,0
Zwartewaterland,0
Súdwest-Fryslân,0
Bodegraven-Reeuwijk,4
Hollands Kroon,2
Leidschendam-Voorburg,4
Pijnacker-Nootdorp,4
Molenwaard,4
Gooise Meren,2
Berg en Dal,3
Meierijstad,1
Waadhoeke,0
Westerwolde,0
