item,cluster
Appingedam,0
Bedum,0
Ten Boer,0
Delfzijl,0
Groningen,0
Grootegast,0
Stein,1
Vaals,1
Venlo,2
Haren,0
Leek,0
Loppersum,0
Marum,0
Almere,3
Voerendaal,1
Stadskanaal,0
Veendam,0
Zeewolde,3
Winsum,0
Zuidhorn,0
Dongeradeel,0
Achtkarspelen,0
Ameland,0
Valkenburg aan de Geul,1
Arnhem,0
Harlingen,0
Heerenveen,0
Kollumerland en Nieuwkruisland,0
Leeuwarden,0
Ooststellingwerf,0
Opsterland,0
Schiermonnikoog,0
Smallingerland,0
Terschelling,0
Vlieland,4
Weststellingwerf,0
Assen,0
Coevorden,5
Emmen,0
Hoogeveen,0
Meppel,0
Almelo,0
Borne,0
Dalfsen,0
Deventer,0
Cromstrijen,3
Enschede,0
Barneveld,0
Haaksbergen,0
Hardenberg,0
Hellendoorn,0
Heemstede,3
Diemen,3
Hengelo,0
Harderwijk,0
Kampen,0
Losser,0
Noordoostpolder,0
Haarlemmerliede en Spaarnwoude,3
Oldenzaal,0
Ommen,0
Raalte,0
Staphorst,0
Tubbergen,0
Urk,0
Weert,2
Wierden,0
Zwolle,0
Aalten,0
Apeldoorn,0
Beuningen,0
Brummen,0
Buren,0
Culemborg,3
Doesburg,0
Doetinchem,0
Druten,0
Lelystad,3
Horst aan de Maas,2
Oude IJsselstreek,0
Utrechtse Heuvelrug,3
Oost Gelre,0
Koggenland,3
Hattem,0
Duiven,0
Ede,0
Elburg,0
Rozendaal,0
Epe,0
Ermelo,0
Geldermalsen,3
Westervoort,0
Heerde,0
Heumen,0
Lochem,0
Zutphen,0
Maasdriel,2
Nijkerk,3
Nijmegen,0
Oldebroek,0
Putten,0
Renkum,0
Rheden,0
Bunschoten,3
Scherpenzeel,0
Tiel,0
Voorst,0
Wageningen,0
Winterswijk,0
Wijchen,0
Zaltbommel,2
Zevenaar,0
Nunspeet,0
Dronten,0
Neerijnen,2
Amersfoort,3
Baarn,3
De Bilt,6
Bunnik,3
Eemnes,3
Houten,6
Leusden,3
Lopik,3
Montfoort,3
Renswoude,0
Steenwijkerland,0
Rhenen,0
Soest,6
Utrecht,3
Veenendaal,0
Woudenberg,3
Cranendonck,2
Moerdijk,7
Echt-Susteren,1
Sluis,7
Drimmelen,7
Wijk bij Duurstede,3
IJsselstein,3
Zeist,3
Nieuwegein,3
Aalsmeer,3
Alkmaar,3
Blaricum,3
Amstelveen,3
Amsterdam,3
Beemster,3
Bergen (NH.),3
Beverwijk,3
Bladel,2
Gulpen-Wittem,1
Tynaarlo,0
Eijsden-Margraten,1
Stichtse Vecht,3
Midden-Drenthe,0
Overbetuwe,0
Hof van Twente,0
Neder-Betuwe,0
Geldrop-Mierlo,2
Olst-Wijhe,0
Dinkelland,0
Bloemendaal,3
Goeree-Overflakkee,3
Castricum,3
Edam-Volendam,3
Enkhuizen,3
Haarlem,3
Haarlemmermeer,3
Heemskerk,3
Heerhugowaard,3
Hoorn,3
Heiloo,3
Den Helder,3
Hilversum,3
Papendrecht,3
Huizen,3
Landsmeer,3
Langedijk,3
Laren,3
Purmerend,3
Medemblik,3
Oostzaan,3
Opmeer,3
Ouder-Amstel,3
Schagen,3
Texel,3
Uitgeest,3
Uithoorn,3
Velsen,3
Krimpenerwaard,3
De Fryske Marren,0
Midden-Groningen,0
Weesp,3
Zandvoort,3
Barendrecht,3
Zaanstad,3
Alblasserdam,3
Nissewaard,3
Montferland,0
Drechterland,3
Alphen aan den Rijn,3
Brielle,3
Capelle aan den IJssel,3
Delft,3
Dordrecht,3
Gorinchem,3
Gouda,3
's-Gravenhage,3
Hardinxveld-Giessendam,8
Hillegom,3
Hellevoetsluis,3
Hendrik-Ido-Ambacht,3
Stede Broec,3
Katwijk,3
Krimpen aan den IJssel,3
Leerdam,3
Leiden,3
Leiderdorp,3
Lisse,3
Maassluis,3
Nieuwkoop,3
Noordwijk,3
Noordwijkerhout,3
Oegstgeest,3
Oud-Beijerland,3
Binnenmaas,3
Korendijk,3
Oudewater,3
Rijswijk,3
Ridderkerk,3
Rotterdam,3
Schiedam,3
Sliedrecht,3
Albrandswaard,3
Westvoorne,3
Strijen,3
Zwijndrecht,3
Vianen,3
Vlaardingen,3
Voorschoten,3
Waddinxveen,3
Wassenaar,3
Woerden,3
Zoetermeer,3
Zoeterwoude,3
Borsele,7
Goes,7
Kapelle,7
West Maas en Waal,0
Hulst,7
Reimerswaal,7
Tholen,7
Middelburg,7
Giessenlanden,3
Zederik,3
Terneuzen,7
Pekela,0
Reusel-De Mierden,2
Roerdalen,2
Roosendaal,7
Veere,7
Vlissingen,7
Maasgouw,2
Eemsmond,0
Gemert-Bakel,2
Halderberge,7
Lingewaal,3
De Ronde Venen,3
Tytsjerksteradiel,0
Aalburg,2
Asten,2
Baarle-Nassau,7
Bergen op Zoom,7
Best,2
Boekel,2
Boxmeer,0
Boxtel,2
Breda,7
Deurne,2
Dongen,7
Eersel,2
Eindhoven,2
Etten-Leur,7
Schouwen-Duiveland,7
Aa en Hunze,0
Geertruidenberg,7
Gilze en Rijen,7
Goirle,7
Grave,0
Haaren,2
Helmond,2
's-Hertogenbosch,2
Heusden,2
Hilvarenbeek,7
Loon op Zand,7
Sint-Michielsgestel,2
Mill en Sint Hubert,0
"Nuenen, Gerwen en Nederwetten",2
Oirschot,2
Oisterwijk,7
Oosterhout,7
Oss,2
Rucphen,7
Someren,2
Son en Breugel,2
Nederweert,2
Borger-Odoorn,0
Steenbergen,7
Waterland,3
Tilburg,7
Uden,2
Valkenswaard,2
Cuijk,0
Veldhoven,2
Vught,2
Landerd,2
De Wolden,0
Lansingerland,3
Leudal,2
Noord-Beveland,7
Wijdemeren,3
Noordenveld,0
Twenterand,0
Westerveld,0
Waalre,2
Sint Anthonis,0
Waalwijk,7
Werkendam,3
Woensdrecht,7
Woudrichem,3
Zundert,7
Onderbanken,1
Wormerland,3
Brunssum,1
Landgraaf,1
Beek,1
Mook en Middelaar,0
Beesel,2
Bergen (L.),0
Gennep,0
Heerlen,1
Kerkrade,1
Maastricht,1
Meerssen,1
Nuth,1
Roermond,2
Schinnen,1
Simpelveld,1
Venray,2
Teylingen,3
Heeze-Leende,2
Laarbeek,2
De Marne,0
Lingewaard,0
Bernheze,2
Ferwerderadiel,0
Alphen-Chaam,7
Bergeijk,2
Rijssen-Holten,0
Westland,3
Midden-Delfland,3
Berkelland,0
Bronckhorst,0
Sittard-Geleen,1
Kaag en Braassem,3
Dantumadiel,0
Zuidplas,3
Peel en Maas,2
Oldambt,0
Zwartewaterland,0
Súdwest-Fryslân,0
Bodegraven-Reeuwijk,3
Hollands Kroon,3
Leidschendam-Voorburg,3
Pijnacker-Nootdorp,3
Molenwaard,3
Gooise Meren,3
Berg en Dal,0
Meierijstad,2
Waadhoeke,0
Westerwolde,0
