date,concentration
2020-03-01,0.895451213727885
2020-03-02,0.8494289841432604
2020-03-03,0.8004858806768567
2020-03-04,0.7903817079003388
2020-03-05,0.7748464060364475
2020-03-06,0.7282475717628443
2020-03-07,0.7073917179503205
2020-03-08,0.6544445458205099
2020-03-09,0.6349291547565257
2020-03-10,0.6021168935574313
2020-03-11,0.5659554741667956
2020-03-12,0.5355166567807992
2020-03-13,0.49804631584534054
2020-03-14,0.45814768770187
2020-03-15,0.41126838029739077
2020-03-16,0.3611250724015407
2020-03-17,0.32619694159677837
2020-03-18,0.3125972919931881
2020-03-19,0.28927824617118336
2020-03-20,0.2801277411642944
2020-03-21,0.24712181965496938
2020-03-22,0.2255071671108123
2020-03-23,0.21434695395305448
2020-03-24,0.20524423503478406
2020-03-25,0.20284295112722073
2020-03-26,0.20670890008584486
2020-03-27,0.19460494404753625
2020-03-28,0.17913145710334466
2020-03-29,0.16585186987738576
2020-03-30,0.16667525625705282
2020-03-31,0.1635843599893828
2020-04-01,0.1523382531955051
2020-04-02,0.15339176204118166
2020-04-03,0.15349417422290645
2020-04-04,0.14737147656881788
2020-04-05,0.14879897352961546
2020-04-06,0.1508845321924086
2020-04-07,0.15235505867987453
2020-04-08,0.15177101733713294
2020-04-09,0.15378400524491243
2020-04-10,0.16625402782455811
2020-04-11,0.16025038928832647
2020-04-12,0.15802542489370264
2020-04-13,0.16118333588484268
2020-04-14,0.163558935346923
2020-04-15,0.17006379527913185
2020-04-16,0.1797595448290944
2020-04-17,0.18331697960113347
2020-04-18,0.18433253626483648
2020-04-19,0.17733475027851098
2020-04-20,0.18525301171683417
2020-04-21,0.19299528371921726
2020-04-22,0.19973832227809984
2020-04-23,0.21232286884641582
2020-04-24,0.22271138372817267
2020-04-25,0.216114659995034
2020-04-26,0.22214770020426844
2020-04-27,0.22740279177952638
2020-04-28,0.24679034939537414
2020-04-29,0.24810685073282646
2020-04-30,0.25784176802903225
2020-05-01,0.25077948676289585
2020-05-02,0.2360664474676195
2020-05-03,0.2417173208086224
2020-05-04,0.25023179810563223
2020-05-05,0.2573388875677216
2020-05-06,0.266964739405799
2020-05-07,0.27995719356428794
2020-05-08,0.2981210844464809
2020-05-09,0.2982246656988533
2020-05-10,0.31522582906894514
2020-05-11,0.3218108602989329
2020-05-12,0.3344442982305659
2020-05-13,0.3417897067182053
2020-05-14,0.3855209056614288
2020-05-15,0.3972380568182048
2020-05-16,0.39864077236675255
2020-05-17,0.3991405978962266
2020-05-18,0.3923620539431042
2020-05-19,0.3926726949590109
2020-05-20,0.38553090333907636
2020-05-21,0.39622067153810914
2020-05-22,0.40602881300965543
2020-05-23,0.405636680001498
2020-05-24,0.3912120003132893
2020-05-25,0.4055844725240957
2020-05-26,0.42163655671477174
2020-05-27,0.43226365693090685
2020-05-28,0.44881273143191003
2020-05-29,0.4743121359958463
2020-05-30,0.4989712713454031
2020-05-31,0.4881878020846536
2020-06-01,0.48300311973594046
2020-06-02,0.47341911791953806
2020-06-03,0.43083788643558607
2020-06-04,0.42220933114700354
2020-06-05,0.4169071979616483
2020-06-06,0.412907788358026
2020-06-07,0.4058698294366403
2020-06-08,0.3998854378885005
2020-06-09,0.4039287969008437
2020-06-10,0.41009054575321013
2020-06-11,0.4191711093593177
2020-06-12,0.42951948114468164
2020-06-13,0.42864632794799773
2020-06-14,0.41481423582980625
2020-06-15,0.4127794388748952
2020-06-16,0.4107964038132448
2020-06-17,0.39759391357002627
2020-06-18,0.4031200128085749
2020-06-19,0.42428043155998163
2020-06-20,0.42914491268628874
2020-06-21,0.4452465075803378
2020-06-22,0.48020070051764996
2020-06-23,0.5087778235939053
2020-06-24,0.5248972293783583
2020-06-25,0.5439888732906497
2020-06-26,0.5727878198135445
2020-06-27,0.5811118265738199
2020-06-28,0.5757063082537706
2020-06-29,0.5765761111516932
2020-06-30,0.5783582378597872
2020-07-01,0.551373227413045
2020-07-02,0.5519716813548589
2020-07-03,0.5317333312367876
2020-07-04,0.532288350625401
2020-07-05,0.5198699775153036
2020-07-06,0.5090603995054199
2020-07-07,0.5134985843188287
2020-07-08,0.5441237726470078
2020-07-09,0.5610670267082825
2020-07-10,0.5847121382928812
2020-07-11,0.5913033233469509
2020-07-12,0.5770964687598346
2020-07-13,0.5756455479608681
2020-07-14,0.5630628278109016
2020-07-15,0.5666075187067423
2020-07-16,0.5700134483510473
2020-07-17,0.5587075759942639
2020-07-18,0.5444319627265708
2020-07-19,0.5337069193113588
2020-07-20,0.524117366184637
2020-07-21,0.5096208648214402
2020-07-22,0.4975697707830432
2020-07-23,0.5014317324140365
2020-07-24,0.48985497108786724
2020-07-25,0.48742335040243856
2020-07-26,0.4869999846098685
2020-07-27,0.4842580377943878
2020-07-28,0.4761552585673592
2020-07-29,0.47620659634391005
2020-07-30,0.4890820081654127
2020-07-31,0.49062608157445253
2020-08-01,0.4908625908040203
2020-08-02,0.47862461745286533
2020-08-03,0.47184264835030143
2020-08-04,0.4641142114294685
2020-08-05,0.4584371139113912
2020-08-06,0.4482284556171874
2020-08-07,0.43750033650797837
2020-08-08,0.4261766544421288
2020-08-09,0.40810575056468035
2020-08-10,0.39277438256900254
2020-08-11,0.3861054527559551
2020-08-12,0.37756114054414913
2020-08-13,0.3671822472554441
2020-08-14,0.3535043207573503
2020-08-15,0.3375711219513593
2020-08-16,0.3304484617637412
2020-08-17,0.3092458117124862
2020-08-18,0.30035760154013835
2020-08-19,0.2859902501683079
2020-08-20,0.27357032723966346
2020-08-21,0.27319751831045336
2020-08-22,0.2716691005986862
2020-08-23,0.2703437472631831
2020-08-24,0.26715975444234796
2020-08-25,0.26114321660056117
2020-08-26,0.2723222600016465
2020-08-27,0.27497561129988835
2020-08-28,0.28698908791823297
2020-08-29,0.29252795255281683
2020-08-30,0.29714653289028914
2020-08-31,0.3018476792636857
2020-09-01,0.2975318366826356
2020-09-02,0.30619606038056746
2020-09-03,0.3031360018858352
2020-09-04,0.3016806073230731
2020-09-05,0.3013731292744136
2020-09-06,0.28867211156463357
2020-09-07,0.28556508976968553
2020-09-08,0.2798921444759187
2020-09-09,0.269107023765923
2020-09-10,0.26689938573023475
2020-09-11,0.2581988783063527
2020-09-12,0.2546837051557994
2020-09-13,0.2435203511738966
2020-09-14,0.23757168477393364
2020-09-15,0.22497033672064037
2020-09-16,0.21877367949670323
2020-09-17,0.2120300121976575
2020-09-18,0.21245339868619362
2020-09-19,0.2003961826989773
2020-09-20,0.19300191144882883
2020-09-21,0.18065103407979266
2020-09-22,0.17590572250271785
2020-09-23,0.17213956479305903
2020-09-24,0.17125700204023298
2020-09-25,0.16227537992727425
2020-09-26,0.1592513023544857
2020-09-27,0.15223044086289428
2020-09-28,0.14741406293533366
2020-09-29,0.14435785595441764
2020-09-30,0.14166714714978346
2020-10-01,0.1362812110952074
2020-10-02,0.1257126477372107
2020-10-03,0.12091895438070588
2020-10-04,0.11639665503924324
2020-10-05,0.1136600495874609
2020-10-06,0.10494391251534785
2020-10-07,0.09872646386657946
2020-10-08,0.09029774156484471
2020-10-09,0.08984514217804895
2020-10-10,0.08547391419652373
2020-10-11,0.08295452207475806
2020-10-12,0.07753268657126089
2020-10-13,0.07280629204614086
2020-10-14,0.07169759823107558
2020-10-15,0.07243315447218768
2020-10-16,0.07059070262495748
2020-10-17,0.07125867746097714
2020-10-18,0.07175350919865686
2020-10-19,0.07310556197074802
2020-10-20,0.0768353037586822
2020-10-21,0.08000818487941708
2020-10-22,0.08152248009251739
2020-10-23,0.0820171875439819
2020-10-24,0.08153978907854109
2020-10-25,0.08423973453061895
2020-10-26,0.08484280810083444
2020-10-27,0.08370279772977207
2020-10-28,0.08280561224373673
2020-10-29,0.08411251725785218
2020-10-30,0.08653964418724047
2020-10-31,0.08756354206184436
