item,cluster
Appingedam,0
Bedum,0
Ten Boer,0
Delfzijl,0
Groningen,0
Grootegast,0
Stein,1
Vaals,1
Venlo,1
Haren,0
Leek,0
Loppersum,0
Marum,0
Almere,2
Voerendaal,1
Stadskanaal,0
Veendam,0
Zeewolde,2
Winsum,0
Zuidhorn,0
Dongeradeel,0
Achtkarspelen,0
Ameland,0
Valkenburg aan de Geul,1
Arnhem,3
Harlingen,0
Heerenveen,0
Kollumerland en Nieuwkruisland,0
Leeuwarden,0
Ooststellingwerf,0
Opsterland,0
Schiermonnikoog,0
Smallingerland,0
Terschelling,0
Vlieland,4
Weststellingwerf,0
Assen,0
Coevorden,0
Emmen,0
Hoogeveen,0
Meppel,0
Almelo,3
Borne,3
Dalfsen,0
Deventer,3
Cromstrijen,5
Enschede,3
Barneveld,2
Haaksbergen,3
Hardenberg,0
Hellendoorn,3
Heemstede,2
Diemen,2
Hengelo,3
Harderwijk,2
Kampen,0
Losser,3
Noordoostpolder,0
Haarlemmerliede en Spaarnwoude,2
Oldenzaal,3
Ommen,0
Raalte,0
Staphorst,0
Tubbergen,3
Urk,0
Weert,6
Wierden,3
Zwolle,0
Aalten,3
Apeldoorn,3
Beuningen,3
Brummen,3
Buren,2
Culemborg,2
Doesburg,3
Doetinchem,3
Druten,3
Lelystad,2
Horst aan de Maas,1
Oude IJsselstreek,3
Utrechtse Heuvelrug,2
Oost Gelre,3
Koggenland,2
Hattem,0
Duiven,3
Ede,2
Elburg,0
Rozendaal,3
Epe,3
Ermelo,2
Geldermalsen,2
Westervoort,3
Heerde,0
Heumen,3
Lochem,3
Zutphen,3
Maasdriel,6
Nijkerk,2
Nijmegen,3
Oldebroek,0
Putten,2
Renkum,3
Rheden,3
Bunschoten,2
Scherpenzeel,2
Tiel,2
Voorst,3
Wageningen,2
Winterswijk,3
Wijchen,3
Zaltbommel,6
Zevenaar,3
Nunspeet,0
Dronten,0
Neerijnen,2
Amersfoort,2
Baarn,2
De Bilt,2
Bunnik,2
Eemnes,2
Houten,2
Leusden,2
Lopik,2
Montfoort,2
Renswoude,2
Steenwijkerland,0
Rhenen,2
Soest,2
Utrecht,2
Veenendaal,2
Woudenberg,2
Cranendonck,6
Moerdijk,6
Echt-Susteren,1
Sluis,6
Drimmelen,6
Wijk bij Duurstede,2
IJsselstein,2
Zeist,2
Nieuwegein,2
Aalsmeer,2
Alkmaar,2
Blaricum,2
Amstelveen,2
Amsterdam,2
Beemster,2
Bergen (NH.),2
Beverwijk,2
Bladel,6
Gulpen-Wittem,1
Tynaarlo,0
Eijsden-Margraten,1
Stichtse Vecht,2
Midden-Drenthe,0
Overbetuwe,3
Hof van Twente,3
Neder-Betuwe,2
Geldrop-Mierlo,6
Olst-Wijhe,0
Dinkelland,3
Bloemendaal,2
Goeree-Overflakkee,5
Castricum,2
Edam-Volendam,2
Enkhuizen,2
Haarlem,2
Haarlemmermeer,2
Heemskerk,2
Heerhugowaard,2
Hoorn,2
Heiloo,2
Den Helder,2
Hilversum,2
Papendrecht,5
Huizen,2
Landsmeer,2
Langedijk,2
Laren,2
Purmerend,2
Medemblik,2
Oostzaan,2
Opmeer,2
Ouder-Amstel,2
Schagen,2
Texel,2
Uitgeest,2
Uithoorn,2
Velsen,2
Krimpenerwaard,5
De Fryske Marren,0
Midden-Groningen,0
Weesp,2
Zandvoort,2
Barendrecht,5
Zaanstad,2
Alblasserdam,5
Nissewaard,5
Montferland,3
Drechterland,2
Alphen aan den Rijn,5
Brielle,5
Capelle aan den IJssel,5
Delft,5
Dordrecht,5
Gorinchem,5
Gouda,5
's-Gravenhage,5
Hardinxveld-Giessendam,5
Hillegom,2
Hellevoetsluis,5
Hendrik-Ido-Ambacht,5
Stede Broec,2
Katwijk,5
Krimpen aan den IJssel,5
Leerdam,2
Leiden,5
Leiderdorp,5
Lisse,2
Maassluis,5
Nieuwkoop,5
Noordwijk,5
Noordwijkerhout,5
Oegstgeest,5
Oud-Beijerland,5
Binnenmaas,5
Korendijk,5
Oudewater,2
Rijswijk,5
Ridderkerk,5
Rotterdam,5
Schiedam,5
Sliedrecht,5
Albrandswaard,5
Westvoorne,5
Strijen,5
Zwijndrecht,5
Vianen,2
Vlaardingen,5
Voorschoten,5
Waddinxveen,5
Wassenaar,5
Woerden,2
Zoetermeer,5
Zoeterwoude,5
Borsele,6
Goes,6
Kapelle,6
West Maas en Waal,3
Hulst,6
Reimerswaal,6
Tholen,6
Middelburg,6
Giessenlanden,5
Zederik,2
Terneuzen,6
Pekela,0
Reusel-De Mierden,6
Roerdalen,1
Roosendaal,6
Veere,6
Vlissingen,6
Maasgouw,1
Eemsmond,0
Gemert-Bakel,6
Halderberge,6
Lingewaal,2
De Ronde Venen,2
Tytsjerksteradiel,0
Aalburg,6
Asten,6
Baarle-Nassau,6
Bergen op Zoom,6
Best,6
Boekel,6
Boxmeer,3
Boxtel,6
Breda,6
Deurne,6
Dongen,6
Eersel,6
Eindhoven,6
Etten-Leur,6
Schouwen-Duiveland,6
Aa en Hunze,0
Geertruidenberg,6
Gilze en Rijen,6
Goirle,6
Grave,3
Haaren,6
Helmond,6
's-Hertogenbosch,6
Heusden,6
Hilvarenbeek,6
Loon op Zand,6
Sint-Michielsgestel,6
Mill en Sint Hubert,3
"Nuenen, Gerwen en Nederwetten",6
Oirschot,6
Oisterwijk,6
Oosterhout,6
Oss,6
Rucphen,6
Someren,6
Son en Breugel,6
Nederweert,6
Borger-Odoorn,0
Steenbergen,6
Waterland,2
Tilburg,6
Uden,6
Valkenswaard,6
Cuijk,3
Veldhoven,6
Vught,6
Landerd,6
De Wolden,0
Lansingerland,5
Leudal,1
Noord-Beveland,6
Wijdemeren,2
Noordenveld,0
Twenterand,3
Westerveld,0
Waalre,6
Sint Anthonis,3
Waalwijk,6
Werkendam,6
Woensdrecht,6
Woudrichem,6
Zundert,6
Onderbanken,1
Wormerland,2
Brunssum,1
Landgraaf,1
Beek,1
Mook en Middelaar,3
Beesel,1
Bergen (L.),3
Gennep,3
Heerlen,1
Kerkrade,1
Maastricht,1
Meerssen,1
Nuth,1
Roermond,1
Schinnen,1
Simpelveld,1
Venray,1
Teylingen,5
Heeze-Leende,6
Laarbeek,6
De Marne,0
Lingewaard,3
Bernheze,6
Ferwerderadiel,0
Alphen-Chaam,6
Bergeijk,6
Rijssen-Holten,3
Westland,5
Midden-Delfland,5
Berkelland,3
Bronckhorst,3
Sittard-Geleen,1
Kaag en Braassem,5
Dantumadiel,0
Zuidplas,5
Peel en Maas,1
Oldambt,0
Zwartewaterland,0
Súdwest-Fryslân,0
Bodegraven-Reeuwijk,5
Hollands Kroon,2
Leidschendam-Voorburg,5
Pijnacker-Nootdorp,5
Molenwaard,5
Gooise Meren,2
Berg en Dal,3
Meierijstad,6
Waadhoeke,0
Westerwolde,0
