item,cluster
Appingedam,0
Bedum,0
Ten Boer,0
Delfzijl,0
Groningen,0
Grootegast,0
Stein,1
Vaals,2
Venlo,3
Haren,0
Leek,0
Loppersum,0
Marum,0
Almere,4
Voerendaal,5
Stadskanaal,0
Veendam,0
Zeewolde,6
Winsum,0
Zuidhorn,0
Dongeradeel,7
Achtkarspelen,7
Ameland,7
Valkenburg aan de Geul,8
Arnhem,9
Harlingen,7
Heerenveen,7
Kollumerland en Nieuwkruisland,7
Leeuwarden,7
Ooststellingwerf,7
Opsterland,7
Schiermonnikoog,7
Smallingerland,7
Terschelling,7
Vlieland,10
Weststellingwerf,7
Assen,0
Coevorden,0
Emmen,0
Hoogeveen,11
Meppel,11
Almelo,12
Borne,12
Dalfsen,13
Deventer,14
Cromstrijen,15
Enschede,12
Barneveld,16
Haaksbergen,12
Hardenberg,13
Hellendoorn,12
Heemstede,17
Diemen,18
Hengelo,12
Harderwijk,6
Kampen,19
Losser,12
Noordoostpolder,20
Haarlemmerliede en Spaarnwoude,17
Oldenzaal,12
Ommen,13
Raalte,21
Staphorst,11
Tubbergen,12
Urk,20
Weert,22
Wierden,12
Zwolle,19
Aalten,23
Apeldoorn,24
Beuningen,25
Brummen,26
Buren,27
Culemborg,27
Doesburg,9
Doetinchem,23
Druten,28
Lelystad,29
Horst aan de Maas,3
Oude IJsselstreek,23
Utrechtse Heuvelrug,30
Oost Gelre,23
Koggenland,31
Hattem,19
Duiven,9
Ede,16
Elburg,32
Rozendaal,9
Epe,33
Ermelo,6
Geldermalsen,27
Westervoort,9
Heerde,33
Heumen,25
Lochem,26
Zutphen,26
Maasdriel,34
Nijkerk,35
Nijmegen,25
Oldebroek,19
Putten,6
Renkum,9
Rheden,9
Bunschoten,35
Scherpenzeel,16
Tiel,27
Voorst,14
Wageningen,16
Winterswijk,23
Wijchen,25
Zaltbommel,36
Zevenaar,9
Nunspeet,32
Dronten,29
Neerijnen,27
Amersfoort,35
Baarn,35
De Bilt,30
Bunnik,30
Eemnes,37
Houten,30
Leusden,35
Lopik,38
Montfoort,38
Renswoude,16
Steenwijkerland,11
Rhenen,16
Soest,35
Utrecht,30
Veenendaal,16
Woudenberg,16
Cranendonck,39
Moerdijk,40
Echt-Susteren,22
Sluis,41
Drimmelen,42
Wijk bij Duurstede,30
IJsselstein,38
Zeist,30
Nieuwegein,30
Aalsmeer,17
Alkmaar,31
Blaricum,37
Amstelveen,43
Amsterdam,44
Beemster,45
Bergen (NH.),31
Beverwijk,46
Bladel,47
Gulpen-Wittem,2
Tynaarlo,0
Eijsden-Margraten,8
Stichtse Vecht,30
Midden-Drenthe,0
Overbetuwe,9
Hof van Twente,12
Neder-Betuwe,27
Geldrop-Mierlo,47
Olst-Wijhe,14
Dinkelland,12
Bloemendaal,17
Goeree-Overflakkee,48
Castricum,46
Edam-Volendam,45
Enkhuizen,31
Haarlem,17
Haarlemmermeer,17
Heemskerk,46
Heerhugowaard,31
Hoorn,31
Heiloo,31
Den Helder,31
Hilversum,37
Papendrecht,49
Huizen,37
Landsmeer,45
Langedijk,31
Laren,37
Purmerend,45
Medemblik,31
Oostzaan,50
Opmeer,31
Ouder-Amstel,44
Schagen,31
Texel,31
Uitgeest,46
Uithoorn,17
Velsen,17
Krimpenerwaard,51
De Fryske Marren,7
Midden-Groningen,0
Weesp,37
Zandvoort,17
Barendrecht,52
Zaanstad,50
Alblasserdam,49
Nissewaard,48
Montferland,23
Drechterland,31
Alphen aan den Rijn,53
Brielle,48
Capelle aan den IJssel,54
Delft,55
Dordrecht,49
Gorinchem,36
Gouda,51
's-Gravenhage,56
Hardinxveld-Giessendam,36
Hillegom,17
Hellevoetsluis,48
Hendrik-Ido-Ambacht,52
Stede Broec,31
Katwijk,57
Krimpen aan den IJssel,54
Leerdam,36
Leiden,57
Leiderdorp,57
Lisse,17
Maassluis,58
Nieuwkoop,53
Noordwijk,57
Noordwijkerhout,57
Oegstgeest,57
Oud-Beijerland,15
Binnenmaas,15
Korendijk,15
Oudewater,38
Rijswijk,56
Ridderkerk,52
Rotterdam,59
Schiedam,60
Sliedrecht,49
Albrandswaard,52
Westvoorne,48
Strijen,15
Zwijndrecht,52
Vianen,61
Vlaardingen,60
Voorschoten,57
Waddinxveen,51
Wassenaar,57
Woerden,38
Zoetermeer,62
Zoeterwoude,57
Borsele,41
Goes,41
Kapelle,41
West Maas en Waal,28
Hulst,41
Reimerswaal,41
Tholen,63
Middelburg,41
Giessenlanden,36
Zederik,36
Terneuzen,41
Pekela,0
Reusel-De Mierden,47
Roerdalen,22
Roosendaal,40
Veere,41
Vlissingen,41
Maasgouw,22
Eemsmond,0
Gemert-Bakel,64
Halderberge,40
Lingewaal,36
De Ronde Venen,65
Tytsjerksteradiel,7
Aalburg,36
Asten,64
Baarle-Nassau,42
Bergen op Zoom,63
Best,47
Boekel,66
Boxmeer,67
Boxtel,34
Breda,42
Deurne,64
Dongen,42
Eersel,47
Eindhoven,47
Etten-Leur,40
Schouwen-Duiveland,41
Aa en Hunze,0
Geertruidenberg,42
Gilze en Rijen,42
Goirle,68
Grave,67
Haaren,34
Helmond,64
's-Hertogenbosch,34
Heusden,69
Hilvarenbeek,68
Loon op Zand,69
Sint-Michielsgestel,34
Mill en Sint Hubert,67
"Nuenen, Gerwen en Nederwetten",47
Oirschot,70
Oisterwijk,68
Oosterhout,42
Oss,71
Rucphen,40
Someren,64
Son en Breugel,47
Nederweert,22
Borger-Odoorn,0
Steenbergen,63
Waterland,45
Tilburg,68
Uden,66
Valkenswaard,47
Cuijk,67
Veldhoven,47
Vught,34
Landerd,71
De Wolden,11
Lansingerland,55
Leudal,22
Noord-Beveland,41
Wijdemeren,37
Noordenveld,0
Twenterand,12
Westerveld,11
Waalre,47
Sint Anthonis,67
Waalwijk,69
Werkendam,36
Woensdrecht,63
Woudrichem,36
Zundert,40
Onderbanken,5
Wormerland,50
Brunssum,5
Landgraaf,5
Beek,1
Mook en Middelaar,67
Beesel,3
Bergen (L.),67
Gennep,67
Heerlen,5
Kerkrade,5
Maastricht,8
Meerssen,8
Nuth,5
Roermond,22
Schinnen,5
Simpelveld,5
Venray,3
Teylingen,57
Heeze-Leende,47
Laarbeek,64
De Marne,0
Lingewaard,9
Bernheze,71
Ferwerderadiel,7
Alphen-Chaam,42
Bergeijk,47
Rijssen-Holten,72
Westland,58
Midden-Delfland,55
Berkelland,23
Bronckhorst,23
Sittard-Geleen,1
Kaag en Braassem,53
Dantumadiel,7
Zuidplas,51
Peel en Maas,3
Oldambt,0
Zwartewaterland,19
Súdwest-Fryslân,7
Bodegraven-Reeuwijk,51
Hollands Kroon,31
Leidschendam-Voorburg,56
Pijnacker-Nootdorp,55
Molenwaard,49
Gooise Meren,37
Berg en Dal,25
Meierijstad,66
Waadhoeke,7
Westerwolde,0
