item,cluster
Appingedam,0
Bedum,0
Ten Boer,0
Delfzijl,0
Groningen,0
Grootegast,0
Stein,1
Vaals,1
Venlo,1
Haren,0
Leek,0
Loppersum,0
Marum,0
Almere,0
Voerendaal,1
Stadskanaal,0
Veendam,0
Zeewolde,2
Winsum,0
Zuidhorn,0
Dongeradeel,0
Achtkarspelen,0
Ameland,0
Valkenburg aan de Geul,1
Arnhem,3
Harlingen,0
Heerenveen,0
Kollumerland en Nieuwkruisland,0
Leeuwarden,0
Ooststellingwerf,0
Opsterland,0
Schiermonnikoog,0
Smallingerland,0
Terschelling,0
Vlieland,0
Weststellingwerf,0
Assen,0
Coevorden,0
Emmen,0
Hoogeveen,4
Meppel,4
Almelo,4
Borne,4
Dalfsen,4
Deventer,4
Cromstrijen,5
Enschede,4
Barneveld,2
Haaksbergen,4
Hardenberg,4
Hellendoorn,4
Heemstede,0
Diemen,0
Hengelo,4
Harderwijk,2
Kampen,4
Losser,4
Noordoostpolder,4
Haarlemmerliede en Spaarnwoude,0
Oldenzaal,4
Ommen,4
Raalte,4
Staphorst,4
Tubbergen,4
Urk,4
Weert,6
Wierden,4
Zwolle,4
Aalten,3
Apeldoorn,4
Beuningen,3
Brummen,4
Buren,2
Culemborg,2
Doesburg,3
Doetinchem,3
Druten,3
Lelystad,0
Horst aan de Maas,1
Oude IJsselstreek,3
Utrechtse Heuvelrug,2
Oost Gelre,3
Koggenland,0
Hattem,4
Duiven,3
Ede,2
Elburg,4
Rozendaal,3
Epe,4
Ermelo,2
Geldermalsen,2
Westervoort,3
Heerde,4
Heumen,3
Lochem,4
Zutphen,4
Maasdriel,6
Nijkerk,2
Nijmegen,3
Oldebroek,4
Putten,2
Renkum,3
Rheden,3
Bunschoten,2
Scherpenzeel,2
Tiel,2
Voorst,4
Wageningen,2
Winterswijk,3
Wijchen,3
Zaltbommel,6
Zevenaar,3
Nunspeet,4
Dronten,4
Neerijnen,2
Amersfoort,2
Baarn,2
De Bilt,2
Bunnik,2
Eemnes,0
Houten,2
Leusden,2
Lopik,2
Montfoort,2
Renswoude,2
Steenwijkerland,4
Rhenen,2
Soest,2
Utrecht,2
Veenendaal,2
Woudenberg,2
Cranendonck,6
Moerdijk,6
Echt-Susteren,1
Sluis,0
Drimmelen,6
Wijk bij Duurstede,2
IJsselstein,2
Zeist,2
Nieuwegein,2
Aalsmeer,0
Alkmaar,0
Blaricum,0
Amstelveen,0
Amsterdam,0
Beemster,0
Bergen (NH.),0
Beverwijk,0
Bladel,6
Gulpen-Wittem,1
Tynaarlo,0
Eijsden-Margraten,1
Stichtse Vecht,2
Midden-Drenthe,0
Overbetuwe,3
Hof van Twente,4
Neder-Betuwe,2
Geldrop-Mierlo,6
Olst-Wijhe,4
Dinkelland,4
Bloemendaal,0
Goeree-Overflakkee,5
Castricum,0
Edam-Volendam,0
Enkhuizen,0
Haarlem,0
Haarlemmermeer,0
Heemskerk,0
Heerhugowaard,0
Hoorn,0
Heiloo,0
Den Helder,0
Hilversum,0
Papendrecht,5
Huizen,0
Landsmeer,0
Langedijk,0
Laren,0
Purmerend,0
Medemblik,0
Oostzaan,0
Opmeer,0
Ouder-Amstel,0
Schagen,0
Texel,0
Uitgeest,0
Uithoorn,0
Velsen,0
Krimpenerwaard,5
De Fryske Marren,0
Midden-Groningen,0
Weesp,0
Zandvoort,0
Barendrecht,5
Zaanstad,0
Alblasserdam,5
Nissewaard,5
Montferland,3
Drechterland,0
Alphen aan den Rijn,5
Brielle,5
Capelle aan den IJssel,5
Delft,5
Dordrecht,5
Gorinchem,5
Gouda,5
's-Gravenhage,5
Hardinxveld-Giessendam,5
Hillegom,0
Hellevoetsluis,5
Hendrik-Ido-Ambacht,5
Stede Broec,0
Katwijk,5
Krimpen aan den IJssel,5
Leerdam,2
Leiden,5
Leiderdorp,5
Lisse,0
Maassluis,5
Nieuwkoop,5
Noordwijk,5
Noordwijkerhout,5
Oegstgeest,5
Oud-Beijerland,5
Binnenmaas,5
Korendijk,5
Oudewater,2
Rijswijk,5
Ridderkerk,5
Rotterdam,5
Schiedam,5
Sliedrecht,5
Albrandswaard,5
Westvoorne,5
Strijen,5
Zwijndrecht,5
Vianen,2
Vlaardingen,5
Voorschoten,5
Waddinxveen,5
Wassenaar,5
Woerden,2
Zoetermeer,5
Zoeterwoude,5
Borsele,0
Goes,0
Kapelle,0
West Maas en Waal,3
Hulst,0
Reimerswaal,0
Tholen,6
Middelburg,0
Giessenlanden,5
Zederik,2
Terneuzen,0
Pekela,0
Reusel-De Mierden,6
Roerdalen,1
Roosendaal,6
Veere,0
Vlissingen,0
Maasgouw,1
Eemsmond,0
Gemert-Bakel,6
Halderberge,6
Lingewaal,2
De Ronde Venen,0
Tytsjerksteradiel,0
Aalburg,6
Asten,6
Baarle-Nassau,6
Bergen op Zoom,6
Best,6
Boekel,6
Boxmeer,3
Boxtel,6
Breda,6
Deurne,6
Dongen,6
Eersel,6
Eindhoven,6
Etten-Leur,6
Schouwen-Duiveland,0
Aa en Hunze,0
Geertruidenberg,6
Gilze en Rijen,6
Goirle,6
Grave,3
Haaren,6
Helmond,6
's-Hertogenbosch,6
Heusden,6
Hilvarenbeek,6
Loon op Zand,6
Sint-Michielsgestel,6
Mill en Sint Hubert,3
"Nuenen, Gerwen en Nederwetten",6
Oirschot,6
Oisterwijk,6
Oosterhout,6
Oss,6
Rucphen,6
Someren,6
Son en Breugel,6
Nederweert,6
Borger-Odoorn,0
Steenbergen,6
Waterland,0
Tilburg,6
Uden,6
Valkenswaard,6
Cuijk,3
Veldhoven,6
Vught,6
Landerd,6
De Wolden,4
Lansingerland,5
Leudal,1
Noord-Beveland,0
Wijdemeren,0
Noordenveld,0
Twenterand,4
Westerveld,4
Waalre,6
Sint Anthonis,3
Waalwijk,6
Werkendam,6
Woensdrecht,6
Woudrichem,6
Zundert,6
Onderbanken,1
Wormerland,0
Brunssum,1
Landgraaf,1
Beek,1
Mook en Middelaar,3
Beesel,1
Bergen (L.),3
Gennep,3
Heerlen,1
Kerkrade,1
Maastricht,1
Meerssen,1
Nuth,1
Roermond,1
Schinnen,1
Simpelveld,1
Venray,1
Teylingen,5
Heeze-Leende,6
Laarbeek,6
De Marne,0
Lingewaard,3
Bernheze,6
Ferwerderadiel,0
Alphen-Chaam,6
Bergeijk,6
Rijssen-Holten,4
Westland,5
Midden-Delfland,5
Berkelland,4
Bronckhorst,3
Sittard-Geleen,1
Kaag en Braassem,5
Dantumadiel,0
Zuidplas,5
Peel en Maas,1
Oldambt,0
Zwartewaterland,4
Súdwest-Fryslân,0
Bodegraven-Reeuwijk,5
Hollands Kroon,0
Leidschendam-Voorburg,5
Pijnacker-Nootdorp,5
Molenwaard,5
Gooise Meren,0
Berg en Dal,3
Meierijstad,6
Waadhoeke,0
Westerwolde,0
