item,cluster
Appingedam,0
Bedum,0
Ten Boer,0
Delfzijl,0
Groningen,0
Grootegast,0
Stein,1
Vaals,1
Venlo,2
Haren,0
Leek,0
Loppersum,0
Marum,0
Almere,0
Voerendaal,1
Stadskanaal,0
Veendam,0
Zeewolde,0
Winsum,0
Zuidhorn,0
Dongeradeel,0
Achtkarspelen,0
Ameland,0
Valkenburg aan de Geul,1
Arnhem,3
Harlingen,0
Heerenveen,0
Kollumerland en Nieuwkruisland,0
Leeuwarden,0
Ooststellingwerf,0
Opsterland,4
Schiermonnikoog,0
Smallingerland,0
Terschelling,0
Vlieland,0
Weststellingwerf,0
Assen,0
Coevorden,5
Emmen,0
Hoogeveen,0
Meppel,0
Almelo,0
Borne,0
Dalfsen,0
Deventer,0
Cromstrijen,6
Enschede,0
Barneveld,0
Haaksbergen,0
Hardenberg,0
Hellendoorn,0
Heemstede,7
Diemen,0
Hengelo,0
Harderwijk,0
Kampen,0
Losser,0
Noordoostpolder,0
Haarlemmerliede en Spaarnwoude,0
Oldenzaal,0
Ommen,0
Raalte,0
Staphorst,0
Tubbergen,0
Urk,0
Weert,2
Wierden,0
Zwolle,0
Aalten,3
Apeldoorn,0
Beuningen,8
Brummen,0
Buren,9
Culemborg,9
Doesburg,3
Doetinchem,3
Druten,3
Lelystad,0
Horst aan de Maas,2
Oude IJsselstreek,3
Utrechtse Heuvelrug,0
Oost Gelre,3
Koggenland,0
Hattem,0
Duiven,3
Ede,0
Elburg,0
Rozendaal,3
Epe,0
Ermelo,10
Geldermalsen,9
Westervoort,3
Heerde,0
Heumen,3
Lochem,0
Zutphen,0
Maasdriel,11
Nijkerk,0
Nijmegen,3
Oldebroek,0
Putten,0
Renkum,12
Rheden,3
Bunschoten,0
Scherpenzeel,0
Tiel,9
Voorst,0
Wageningen,0
Winterswijk,3
Wijchen,3
Zaltbommel,11
Zevenaar,3
Nunspeet,0
Dronten,0
Neerijnen,9
Amersfoort,0
Baarn,0
De Bilt,13
Bunnik,14
Eemnes,0
Houten,15
Leusden,0
Lopik,14
Montfoort,14
Renswoude,0
Steenwijkerland,0
Rhenen,0
Soest,16
Utrecht,14
Veenendaal,0
Woudenberg,0
Cranendonck,17
Moerdijk,0
Echt-Susteren,2
Sluis,0
Drimmelen,18
Wijk bij Duurstede,0
IJsselstein,14
Zeist,14
Nieuwegein,14
Aalsmeer,19
Alkmaar,0
Blaricum,0
Amstelveen,0
Amsterdam,0
Beemster,0
Bergen (NH.),0
Beverwijk,20
Bladel,17
Gulpen-Wittem,1
Tynaarlo,0
Eijsden-Margraten,1
Stichtse Vecht,14
Midden-Drenthe,0
Overbetuwe,3
Hof van Twente,0
Neder-Betuwe,9
Geldrop-Mierlo,17
Olst-Wijhe,0
Dinkelland,0
Bloemendaal,7
Goeree-Overflakkee,6
Castricum,0
Edam-Volendam,0
Enkhuizen,0
Haarlem,0
Haarlemmermeer,0
Heemskerk,0
Heerhugowaard,0
Hoorn,0
Heiloo,0
Den Helder,0
Hilversum,0
Papendrecht,6
Huizen,0
Landsmeer,0
Langedijk,0
Laren,0
Purmerend,0
Medemblik,0
Oostzaan,0
Opmeer,0
Ouder-Amstel,0
Schagen,0
Texel,0
Uitgeest,0
Uithoorn,0
Velsen,0
Krimpenerwaard,0
De Fryske Marren,0
Midden-Groningen,0
Weesp,0
Zandvoort,0
Barendrecht,6
Zaanstad,0
Alblasserdam,6
Nissewaard,6
Montferland,3
Drechterland,0
Alphen aan den Rijn,6
Brielle,6
Capelle aan den IJssel,6
Delft,6
Dordrecht,6
Gorinchem,21
Gouda,0
's-Gravenhage,6
Hardinxveld-Giessendam,21
Hillegom,0
Hellevoetsluis,6
Hendrik-Ido-Ambacht,6
Stede Broec,0
Katwijk,6
Krimpen aan den IJssel,6
Leerdam,21
Leiden,6
Leiderdorp,6
Lisse,0
Maassluis,6
Nieuwkoop,6
Noordwijk,7
Noordwijkerhout,7
Oegstgeest,6
Oud-Beijerland,6
Binnenmaas,6
Korendijk,6
Oudewater,14
Rijswijk,6
Ridderkerk,6
Rotterdam,6
Schiedam,6
Sliedrecht,6
Albrandswaard,6
Westvoorne,22
Strijen,6
Zwijndrecht,6
Vianen,14
Vlaardingen,6
Voorschoten,6
Waddinxveen,0
Wassenaar,6
Woerden,14
Zoetermeer,6
Zoeterwoude,6
Borsele,0
Goes,0
Kapelle,0
West Maas en Waal,9
Hulst,0
Reimerswaal,0
Tholen,0
Middelburg,0
Giessenlanden,21
Zederik,21
Terneuzen,0
Pekela,0
Reusel-De Mierden,17
Roerdalen,2
Roosendaal,0
Veere,0
Vlissingen,0
Maasgouw,2
Eemsmond,0
Gemert-Bakel,23
Halderberge,0
Lingewaal,21
De Ronde Venen,0
Tytsjerksteradiel,0
Aalburg,11
Asten,23
Baarle-Nassau,18
Bergen op Zoom,0
Best,17
Boekel,24
Boxmeer,3
Boxtel,17
Breda,18
Deurne,23
Dongen,25
Eersel,17
Eindhoven,17
Etten-Leur,26
Schouwen-Duiveland,0
Aa en Hunze,0
Geertruidenberg,18
Gilze en Rijen,18
Goirle,27
Grave,3
Haaren,28
Helmond,23
's-Hertogenbosch,11
Heusden,11
Hilvarenbeek,17
Loon op Zand,25
Sint-Michielsgestel,29
Mill en Sint Hubert,3
"Nuenen, Gerwen en Nederwetten",17
Oirschot,17
Oisterwijk,28
Oosterhout,18
Oss,11
Rucphen,0
Someren,23
Son en Breugel,17
Nederweert,2
Borger-Odoorn,0
Steenbergen,0
Waterland,30
Tilburg,31
Uden,24
Valkenswaard,17
Cuijk,3
Veldhoven,17
Vught,11
Landerd,11
De Wolden,0
Lansingerland,32
Leudal,2
Noord-Beveland,0
Wijdemeren,0
Noordenveld,0
Twenterand,0
Westerveld,0
Waalre,17
Sint Anthonis,3
Waalwijk,25
Werkendam,21
Woensdrecht,0
Woudrichem,21
Zundert,26
Onderbanken,1
Wormerland,0
Brunssum,1
Landgraaf,1
Beek,1
Mook en Middelaar,3
Beesel,2
Bergen (L.),3
Gennep,3
Heerlen,1
Kerkrade,1
Maastricht,1
Meerssen,1
Nuth,1
Roermond,2
Schinnen,1
Simpelveld,1
Venray,2
Teylingen,6
Heeze-Leende,17
Laarbeek,23
De Marne,0
Lingewaard,3
Bernheze,11
Ferwerderadiel,0
Alphen-Chaam,18
Bergeijk,17
Rijssen-Holten,0
Westland,6
Midden-Delfland,6
Berkelland,0
Bronckhorst,3
Sittard-Geleen,33
Kaag en Braassem,6
Dantumadiel,0
Zuidplas,6
Peel en Maas,2
Oldambt,0
Zwartewaterland,0
Súdwest-Fryslân,0
Bodegraven-Reeuwijk,6
Hollands Kroon,0
Leidschendam-Voorburg,6
Pijnacker-Nootdorp,32
Molenwaard,6
Gooise Meren,0
Berg en Dal,3
Meierijstad,34
Waadhoeke,0
Westerwolde,0
