item,cluster
Appingedam,0
Bedum,0
Ten Boer,0
Delfzijl,0
Groningen,0
Grootegast,0
Stein,1
Vaals,1
Venlo,2
Haren,0
Leek,0
Loppersum,0
Marum,0
Almere,0
Voerendaal,1
Stadskanaal,0
Veendam,0
Zeewolde,0
Winsum,0
Zuidhorn,0
Dongeradeel,0
Achtkarspelen,0
Ameland,0
Valkenburg aan de Geul,1
Arnhem,2
Harlingen,0
Heerenveen,0
Kollumerland en Nieuwkruisland,0
Leeuwarden,0
Ooststellingwerf,0
Opsterland,0
Schiermonnikoog,0
Smallingerland,0
Terschelling,0
Vlieland,0
Weststellingwerf,0
Assen,0
Coevorden,0
Emmen,0
Hoogeveen,0
Meppel,0
Almelo,2
Borne,2
Dalfsen,2
Deventer,2
Cromstrijen,0
Enschede,2
Barneveld,0
Haaksbergen,2
Hardenberg,2
Hellendoorn,2
Heemstede,0
Diemen,0
Hengelo,2
Harderwijk,0
Kampen,2
Losser,2
Noordoostpolder,0
Haarlemmerliede en Spaarnwoude,0
Oldenzaal,2
Ommen,2
Raalte,2
Staphorst,0
Tubbergen,2
Urk,0
Weert,3
Wierden,2
Zwolle,2
Aalten,2
Apeldoorn,2
Beuningen,0
Brummen,2
Buren,4
Culemborg,4
Doesburg,2
Doetinchem,2
Druten,0
Lelystad,0
Horst aan de Maas,2
Oude IJsselstreek,2
Utrechtse Heuvelrug,0
Oost Gelre,2
Koggenland,0
Hattem,2
Duiven,2
Ede,0
Elburg,2
Rozendaal,2
Epe,2
Ermelo,0
Geldermalsen,4
Westervoort,2
Heerde,2
Heumen,0
Lochem,2
Zutphen,2
Maasdriel,0
Nijkerk,0
Nijmegen,0
Oldebroek,2
Putten,0
Renkum,2
Rheden,2
Bunschoten,0
Scherpenzeel,0
Tiel,4
Voorst,2
Wageningen,0
Winterswijk,2
Wijchen,0
Zaltbommel,0
Zevenaar,2
Nunspeet,0
Dronten,0
Neerijnen,4
Amersfoort,0
Baarn,5
De Bilt,6
Bunnik,7
Eemnes,0
Houten,7
Leusden,0
Lopik,0
Montfoort,0
Renswoude,0
Steenwijkerland,0
Rhenen,0
Soest,5
Utrecht,2
Veenendaal,0
Woudenberg,0
Cranendonck,3
Moerdijk,0
Echt-Susteren,0
Sluis,0
Drimmelen,8
Wijk bij Duurstede,0
IJsselstein,0
Zeist,6
Nieuwegein,0
Aalsmeer,0
Alkmaar,0
Blaricum,0
Amstelveen,0
Amsterdam,0
Beemster,0
Bergen (NH.),0
Beverwijk,9
Bladel,0
Gulpen-Wittem,1
Tynaarlo,0
Eijsden-Margraten,1
Stichtse Vecht,0
Midden-Drenthe,0
Overbetuwe,2
Hof van Twente,2
Neder-Betuwe,4
Geldrop-Mierlo,0
Olst-Wijhe,2
Dinkelland,2
Bloemendaal,0
Goeree-Overflakkee,0
Castricum,9
Edam-Volendam,0
Enkhuizen,0
Haarlem,0
Haarlemmermeer,0
Heemskerk,9
Heerhugowaard,0
Hoorn,0
Heiloo,0
Den Helder,0
Hilversum,0
Papendrecht,0
Huizen,0
Landsmeer,0
Langedijk,0
Laren,0
Purmerend,0
Medemblik,0
Oostzaan,0
Opmeer,0
Ouder-Amstel,0
Schagen,0
Texel,0
Uitgeest,9
Uithoorn,0
Velsen,0
Krimpenerwaard,0
De Fryske Marren,0
Midden-Groningen,0
Weesp,0
Zandvoort,0
Barendrecht,0
Zaanstad,0
Alblasserdam,0
Nissewaard,0
Montferland,2
Drechterland,0
Alphen aan den Rijn,0
Brielle,0
Capelle aan den IJssel,0
Delft,0
Dordrecht,0
Gorinchem,2
Gouda,0
's-Gravenhage,0
Hardinxveld-Giessendam,2
Hillegom,0
Hellevoetsluis,0
Hendrik-Ido-Ambacht,0
Stede Broec,0
Katwijk,0
Krimpen aan den IJssel,0
Leerdam,2
Leiden,0
Leiderdorp,0
Lisse,0
Maassluis,0
Nieuwkoop,0
Noordwijk,0
Noordwijkerhout,0
Oegstgeest,0
Oud-Beijerland,0
Binnenmaas,0
Korendijk,0
Oudewater,0
Rijswijk,0
Ridderkerk,0
Rotterdam,0
Schiedam,0
Sliedrecht,0
Albrandswaard,0
Westvoorne,0
Strijen,0
Zwijndrecht,0
Vianen,0
Vlaardingen,0
Voorschoten,0
Waddinxveen,0
Wassenaar,2
Woerden,0
Zoetermeer,0
Zoeterwoude,0
Borsele,0
Goes,0
Kapelle,0
West Maas en Waal,4
Hulst,0
Reimerswaal,0
Tholen,0
Middelburg,0
Giessenlanden,2
Zederik,2
Terneuzen,0
Pekela,0
Reusel-De Mierden,0
Roerdalen,0
Roosendaal,0
Veere,0
Vlissingen,0
Maasgouw,0
Eemsmond,0
Gemert-Bakel,10
Halderberge,0
Lingewaal,2
De Ronde Venen,0
Tytsjerksteradiel,0
Aalburg,0
Asten,10
Baarle-Nassau,11
Bergen op Zoom,0
Best,0
Boekel,12
Boxmeer,2
Boxtel,13
Breda,8
Deurne,10
Dongen,11
Eersel,0
Eindhoven,0
Etten-Leur,0
Schouwen-Duiveland,0
Aa en Hunze,0
Geertruidenberg,8
Gilze en Rijen,11
Goirle,11
Grave,0
Haaren,13
Helmond,10
's-Hertogenbosch,13
Heusden,6
Hilvarenbeek,11
Loon op Zand,6
Sint-Michielsgestel,13
Mill en Sint Hubert,2
"Nuenen, Gerwen en Nederwetten",0
Oirschot,0
Oisterwijk,11
Oosterhout,8
Oss,12
Rucphen,0
Someren,10
Son en Breugel,0
Nederweert,3
Borger-Odoorn,0
Steenbergen,0
Waterland,0
Tilburg,11
Uden,12
Valkenswaard,0
Cuijk,2
Veldhoven,0
Vught,13
Landerd,12
De Wolden,0
Lansingerland,2
Leudal,0
Noord-Beveland,0
Wijdemeren,0
Noordenveld,0
Twenterand,2
Westerveld,0
Waalre,0
Sint Anthonis,2
Waalwijk,6
Werkendam,2
Woensdrecht,0
Woudrichem,2
Zundert,0
Onderbanken,1
Wormerland,0
Brunssum,1
Landgraaf,1
Beek,1
Mook en Middelaar,2
Beesel,2
Bergen (L.),2
Gennep,2
Heerlen,1
Kerkrade,1
Maastricht,1
Meerssen,1
Nuth,1
Roermond,0
Schinnen,1
Simpelveld,1
Venray,2
Teylingen,0
Heeze-Leende,3
Laarbeek,10
De Marne,0
Lingewaard,2
Bernheze,12
Ferwerderadiel,0
Alphen-Chaam,11
Bergeijk,0
Rijssen-Holten,2
Westland,0
Midden-Delfland,0
Berkelland,2
Bronckhorst,2
Sittard-Geleen,1
Kaag en Braassem,0
Dantumadiel,0
Zuidplas,0
Peel en Maas,2
Oldambt,0
Zwartewaterland,2
Súdwest-Fryslân,0
Bodegraven-Reeuwijk,0
Hollands Kroon,0
Leidschendam-Voorburg,0
Pijnacker-Nootdorp,0
Molenwaard,0
Gooise Meren,0
Berg en Dal,0
Meierijstad,12
Waadhoeke,0
Westerwolde,0
