item,cluster
Appingedam,0
Bedum,0
Ten Boer,0
Delfzijl,0
Groningen,0
Grootegast,0
Stein,1
Vaals,1
Venlo,0
Haren,0
Leek,0
Loppersum,0
Marum,0
Almere,2
Voerendaal,1
Stadskanaal,3
Veendam,3
Zeewolde,4
Winsum,0
Zuidhorn,0
Dongeradeel,0
Achtkarspelen,0
Ameland,0
Valkenburg aan de Geul,1
Arnhem,5
Harlingen,0
Heerenveen,0
Kollumerland en Nieuwkruisland,0
Leeuwarden,0
Ooststellingwerf,0
Opsterland,0
Schiermonnikoog,0
Smallingerland,0
Terschelling,0
Vlieland,2
Weststellingwerf,0
Assen,0
Coevorden,3
Emmen,3
Hoogeveen,0
Meppel,0
Almelo,2
Borne,4
Dalfsen,2
Deventer,2
Cromstrijen,6
Enschede,4
Barneveld,2
Haaksbergen,4
Hardenberg,2
Hellendoorn,2
Heemstede,6
Diemen,2
Hengelo,4
Harderwijk,4
Kampen,2
Losser,4
Noordoostpolder,6
Haarlemmerliede en Spaarnwoude,6
Oldenzaal,4
Ommen,2
Raalte,2
Staphorst,0
Tubbergen,2
Urk,6
Weert,5
Wierden,2
Zwolle,2
Aalten,4
Apeldoorn,2
Beuningen,7
Brummen,2
Buren,8
Culemborg,8
Doesburg,4
Doetinchem,4
Druten,7
Lelystad,6
Horst aan de Maas,0
Oude IJsselstreek,4
Utrechtse Heuvelrug,6
Oost Gelre,4
Koggenland,2
Hattem,2
Duiven,4
Ede,2
Elburg,2
Rozendaal,5
Epe,2
Ermelo,4
Geldermalsen,8
Westervoort,4
Heerde,2
Heumen,7
Lochem,2
Zutphen,2
Maasdriel,2
Nijkerk,2
Nijmegen,7
Oldebroek,2
Putten,4
Renkum,5
Rheden,5
Bunschoten,2
Scherpenzeel,2
Tiel,8
Voorst,2
Wageningen,2
Winterswijk,4
Wijchen,7
Zaltbommel,2
Zevenaar,4
Nunspeet,4
Dronten,6
Neerijnen,8
Amersfoort,2
Baarn,9
De Bilt,10
Bunnik,11
Eemnes,2
Houten,11
Leusden,2
Lopik,2
Montfoort,2
Renswoude,2
Steenwijkerland,0
Rhenen,2
Soest,9
Utrecht,12
Veenendaal,2
Woudenberg,6
Cranendonck,5
Moerdijk,2
Echt-Susteren,4
Sluis,6
Drimmelen,13
Wijk bij Duurstede,6
IJsselstein,2
Zeist,10
Nieuwegein,2
Aalsmeer,14
Alkmaar,2
Blaricum,2
Amstelveen,14
Amsterdam,2
Beemster,2
Bergen (NH.),2
Beverwijk,15
Bladel,6
Gulpen-Wittem,1
Tynaarlo,0
Eijsden-Margraten,1
Stichtse Vecht,14
Midden-Drenthe,0
Overbetuwe,5
Hof van Twente,4
Neder-Betuwe,8
Geldrop-Mierlo,16
Olst-Wijhe,2
Dinkelland,4
Bloemendaal,6
Goeree-Overflakkee,2
Castricum,15
Edam-Volendam,2
Enkhuizen,2
Haarlem,6
Haarlemmermeer,2
Heemskerk,15
Heerhugowaard,2
Hoorn,2
Heiloo,2
Den Helder,0
Hilversum,2
Papendrecht,2
Huizen,2
Landsmeer,2
Langedijk,2
Laren,2
Purmerend,2
Medemblik,2
Oostzaan,2
Opmeer,2
Ouder-Amstel,2
Schagen,0
Texel,0
Uitgeest,15
Uithoorn,14
Velsen,6
Krimpenerwaard,6
De Fryske Marren,0
Midden-Groningen,0
Weesp,2
Zandvoort,6
Barendrecht,6
Zaanstad,2
Alblasserdam,2
Nissewaard,2
Montferland,4
Drechterland,2
Alphen aan den Rijn,6
Brielle,2
Capelle aan den IJssel,2
Delft,4
Dordrecht,2
Gorinchem,17
Gouda,6
's-Gravenhage,6
Hardinxveld-Giessendam,17
Hillegom,2
Hellevoetsluis,2
Hendrik-Ido-Ambacht,2
Stede Broec,2
Katwijk,2
Krimpen aan den IJssel,2
Leerdam,17
Leiden,6
Leiderdorp,6
Lisse,2
Maassluis,6
Nieuwkoop,6
Noordwijk,2
Noordwijkerhout,2
Oegstgeest,2
Oud-Beijerland,6
Binnenmaas,6
Korendijk,6
Oudewater,2
Rijswijk,6
Ridderkerk,2
Rotterdam,2
Schiedam,2
Sliedrecht,2
Albrandswaard,6
Westvoorne,2
Strijen,6
Zwijndrecht,2
Vianen,2
Vlaardingen,2
Voorschoten,6
Waddinxveen,6
Wassenaar,18
Woerden,2
Zoetermeer,6
Zoeterwoude,6
Borsele,6
Goes,6
Kapelle,6
West Maas en Waal,8
Hulst,6
Reimerswaal,6
Tholen,2
Middelburg,6
Giessenlanden,17
Zederik,17
Terneuzen,6
Pekela,3
Reusel-De Mierden,6
Roerdalen,4
Roosendaal,2
Veere,6
Vlissingen,6
Maasgouw,4
Eemsmond,0
Gemert-Bakel,19
Halderberge,2
Lingewaal,17
De Ronde Venen,14
Tytsjerksteradiel,0
Aalburg,2
Asten,19
Baarle-Nassau,20
Bergen op Zoom,2
Best,6
Boekel,21
Boxmeer,6
Boxtel,22
Breda,13
Deurne,19
Dongen,20
Eersel,6
Eindhoven,16
Etten-Leur,2
Schouwen-Duiveland,6
Aa en Hunze,0
Geertruidenberg,13
Gilze en Rijen,20
Goirle,20
Grave,7
Haaren,22
Helmond,19
's-Hertogenbosch,22
Heusden,23
Hilvarenbeek,20
Loon op Zand,23
Sint-Michielsgestel,22
Mill en Sint Hubert,6
"Nuenen, Gerwen en Nederwetten",16
Oirschot,6
Oisterwijk,20
Oosterhout,13
Oss,21
Rucphen,2
Someren,19
Son en Breugel,16
Nederweert,5
Borger-Odoorn,3
Steenbergen,2
Waterland,2
Tilburg,20
Uden,21
Valkenswaard,6
Cuijk,6
Veldhoven,16
Vught,22
Landerd,21
De Wolden,0
Lansingerland,0
Leudal,4
Noord-Beveland,6
Wijdemeren,2
Noordenveld,0
Twenterand,2
Westerveld,0
Waalre,16
Sint Anthonis,6
Waalwijk,23
Werkendam,17
Woensdrecht,2
Woudrichem,17
Zundert,2
Onderbanken,1
Wormerland,2
Brunssum,1
Landgraaf,1
Beek,1
Mook en Middelaar,6
Beesel,0
Bergen (L.),6
Gennep,6
Heerlen,1
Kerkrade,1
Maastricht,1
Meerssen,1
Nuth,1
Roermond,4
Schinnen,1
Simpelveld,1
Venray,0
Teylingen,2
Heeze-Leende,5
Laarbeek,19
De Marne,0
Lingewaard,5
Bernheze,21
Ferwerderadiel,0
Alphen-Chaam,20
Bergeijk,6
Rijssen-Holten,2
Westland,6
Midden-Delfland,6
Berkelland,4
Bronckhorst,4
Sittard-Geleen,1
Kaag en Braassem,6
Dantumadiel,0
Zuidplas,6
Peel en Maas,0
Oldambt,3
Zwartewaterland,2
Súdwest-Fryslân,0
Bodegraven-Reeuwijk,2
Hollands Kroon,0
Leidschendam-Voorburg,6
Pijnacker-Nootdorp,4
Molenwaard,2
Gooise Meren,2
Berg en Dal,7
Meierijstad,21
Waadhoeke,0
Westerwolde,3
