item,cluster
Appingedam,0
Bedum,0
Ten Boer,0
Delfzijl,0
Groningen,0
Grootegast,0
Stein,1
Vaals,1
Venlo,2
Haren,0
Leek,0
Loppersum,0
Marum,0
Almere,0
Voerendaal,1
Stadskanaal,0
Veendam,0
Zeewolde,3
Winsum,0
Zuidhorn,0
Dongeradeel,0
Achtkarspelen,0
Ameland,0
Valkenburg aan de Geul,1
Arnhem,2
Harlingen,0
Heerenveen,0
Kollumerland en Nieuwkruisland,0
Leeuwarden,0
Ooststellingwerf,0
Opsterland,0
Schiermonnikoog,0
Smallingerland,0
Terschelling,0
Vlieland,0
Weststellingwerf,0
Assen,0
Coevorden,0
Emmen,0
Hoogeveen,0
Meppel,0
Almelo,0
Borne,0
Dalfsen,2
Deventer,4
Cromstrijen,5
Enschede,0
Barneveld,4
Haaksbergen,0
Hardenberg,2
Hellendoorn,0
Heemstede,0
Diemen,6
Hengelo,0
Harderwijk,3
Kampen,5
Losser,0
Noordoostpolder,4
Haarlemmerliede en Spaarnwoude,0
Oldenzaal,0
Ommen,2
Raalte,4
Staphorst,0
Tubbergen,0
Urk,4
Weert,2
Wierden,0
Zwolle,5
Aalten,0
Apeldoorn,2
Beuningen,0
Brummen,2
Buren,7
Culemborg,7
Doesburg,2
Doetinchem,0
Druten,0
Lelystad,4
Horst aan de Maas,2
Oude IJsselstreek,0
Utrechtse Heuvelrug,4
Oost Gelre,0
Koggenland,0
Hattem,5
Duiven,2
Ede,4
Elburg,5
Rozendaal,2
Epe,2
Ermelo,3
Geldermalsen,7
Westervoort,2
Heerde,5
Heumen,0
Lochem,2
Zutphen,2
Maasdriel,4
Nijkerk,4
Nijmegen,0
Oldebroek,5
Putten,3
Renkum,2
Rheden,2
Bunschoten,4
Scherpenzeel,4
Tiel,7
Voorst,2
Wageningen,4
Winterswijk,0
Wijchen,0
Zaltbommel,4
Zevenaar,2
Nunspeet,3
Dronten,4
Neerijnen,7
Amersfoort,4
Baarn,4
De Bilt,4
Bunnik,4
Eemnes,0
Houten,4
Leusden,4
Lopik,4
Montfoort,0
Renswoude,4
Steenwijkerland,0
Rhenen,4
Soest,4
Utrecht,4
Veenendaal,4
Woudenberg,4
Cranendonck,2
Moerdijk,4
Echt-Susteren,0
Sluis,2
Drimmelen,2
Wijk bij Duurstede,4
IJsselstein,4
Zeist,4
Nieuwegein,4
Aalsmeer,4
Alkmaar,0
Blaricum,0
Amstelveen,4
Amsterdam,0
Beemster,0
Bergen (NH.),0
Beverwijk,0
Bladel,5
Gulpen-Wittem,1
Tynaarlo,0
Eijsden-Margraten,1
Stichtse Vecht,4
Midden-Drenthe,0
Overbetuwe,2
Hof van Twente,0
Neder-Betuwe,7
Geldrop-Mierlo,2
Olst-Wijhe,4
Dinkelland,0
Bloemendaal,0
Goeree-Overflakkee,2
Castricum,0
Edam-Volendam,0
Enkhuizen,0
Haarlem,0
Haarlemmermeer,0
Heemskerk,0
Heerhugowaard,0
Hoorn,0
Heiloo,0
Den Helder,0
Hilversum,0
Papendrecht,2
Huizen,0
Landsmeer,0
Langedijk,0
Laren,0
Purmerend,0
Medemblik,0
Oostzaan,4
Opmeer,0
Ouder-Amstel,0
Schagen,0
Texel,0
Uitgeest,0
Uithoorn,4
Velsen,0
Krimpenerwaard,0
De Fryske Marren,0
Midden-Groningen,0
Weesp,8
Zandvoort,0
Barendrecht,2
Zaanstad,4
Alblasserdam,2
Nissewaard,2
Montferland,0
Drechterland,0
Alphen aan den Rijn,0
Brielle,2
Capelle aan den IJssel,5
Delft,9
Dordrecht,2
Gorinchem,5
Gouda,0
's-Gravenhage,9
Hardinxveld-Giessendam,5
Hillegom,0
Hellevoetsluis,2
Hendrik-Ido-Ambacht,5
Stede Broec,0
Katwijk,0
Krimpen aan den IJssel,5
Leerdam,5
Leiden,0
Leiderdorp,0
Lisse,0
Maassluis,9
Nieuwkoop,0
Noordwijk,0
Noordwijkerhout,0
Oegstgeest,0
Oud-Beijerland,5
Binnenmaas,5
Korendijk,5
Oudewater,0
Rijswijk,9
Ridderkerk,5
Rotterdam,2
Schiedam,10
Sliedrecht,2
Albrandswaard,2
Westvoorne,2
Strijen,5
Zwijndrecht,5
Vianen,4
Vlaardingen,10
Voorschoten,0
Waddinxveen,0
Wassenaar,0
Woerden,0
Zoetermeer,9
Zoeterwoude,0
Borsele,2
Goes,2
Kapelle,2
West Maas en Waal,7
Hulst,2
Reimerswaal,2
Tholen,4
Middelburg,2
Giessenlanden,5
Zederik,5
Terneuzen,2
Pekela,0
Reusel-De Mierden,5
Roerdalen,0
Roosendaal,4
Veere,2
Vlissingen,2
Maasgouw,0
Eemsmond,0
Gemert-Bakel,4
Halderberge,4
Lingewaal,5
De Ronde Venen,4
Tytsjerksteradiel,0
Aalburg,4
Asten,4
Baarle-Nassau,2
Bergen op Zoom,4
Best,5
Boekel,5
Boxmeer,2
Boxtel,2
Breda,2
Deurne,4
Dongen,2
Eersel,5
Eindhoven,2
Etten-Leur,4
Schouwen-Duiveland,2
Aa en Hunze,0
Geertruidenberg,2
Gilze en Rijen,2
Goirle,2
Grave,0
Haaren,2
Helmond,4
's-Hertogenbosch,2
Heusden,4
Hilvarenbeek,2
Loon op Zand,4
Sint-Michielsgestel,2
Mill en Sint Hubert,2
"Nuenen, Gerwen en Nederwetten",2
Oirschot,5
Oisterwijk,2
Oosterhout,2
Oss,5
Rucphen,4
Someren,4
Son en Breugel,2
Nederweert,2
Borger-Odoorn,0
Steenbergen,4
Waterland,0
Tilburg,2
Uden,5
Valkenswaard,5
Cuijk,2
Veldhoven,2
Vught,2
Landerd,5
De Wolden,0
Lansingerland,2
Leudal,0
Noord-Beveland,2
Wijdemeren,0
Noordenveld,0
Twenterand,0
Westerveld,0
Waalre,2
Sint Anthonis,2
Waalwijk,4
Werkendam,5
Woensdrecht,4
Woudrichem,5
Zundert,4
Onderbanken,1
Wormerland,4
Brunssum,1
Landgraaf,1
Beek,1
Mook en Middelaar,2
Beesel,2
Bergen (L.),2
Gennep,2
Heerlen,1
Kerkrade,1
Maastricht,1
Meerssen,1
Nuth,1
Roermond,0
Schinnen,1
Simpelveld,1
Venray,2
Teylingen,0
Heeze-Leende,2
Laarbeek,4
De Marne,0
Lingewaard,2
Bernheze,5
Ferwerderadiel,0
Alphen-Chaam,2
Bergeijk,5
Rijssen-Holten,0
Westland,9
Midden-Delfland,9
Berkelland,0
Bronckhorst,0
Sittard-Geleen,1
Kaag en Braassem,0
Dantumadiel,0
Zuidplas,0
Peel en Maas,2
Oldambt,0
Zwartewaterland,5
Súdwest-Fryslân,0
Bodegraven-Reeuwijk,0
Hollands Kroon,0
Leidschendam-Voorburg,9
Pijnacker-Nootdorp,9
Molenwaard,2
Gooise Meren,0
Berg en Dal,0
Meierijstad,5
Waadhoeke,0
Westerwolde,0
